date,nav,cash,holdings_value,gross_exposure,positions,benchmark_nav,cumulative_fees,cumulative_notional
2018-10-25,966676.3810108247,688567.8836300711,278108.49738075363,0.28769555442116407,17,918126.9993490633,1742.2296382872314,2935019.49665655
2018-10-26,968049.0453183879,688567.8836300711,279481.1616883169,0.28870558061073914,17,921876.0195217145,1742.2296382872314,2935019.49665655
2018-10-29,965942.2494311082,688567.8836300711,277374.3658010372,0.28715419163453804,17,914016.1847510821,1742.2296382872314,2935019.49665655
2018-10-30,963254.2419091442,688567.8836300711,274686.3582790732,0.2851649609501352,17,904261.9013125638,1742.2296382872314,2935019.49665655
2018-10-31,960951.9595444682,688567.8836300711,272384.0759143972,0.2834523341245058,17,889607.1748090764,1742.2296382872314,2935019.49665655
2018-11-01,961619.2555024382,678214.9915779369,283404.26392450125,0.29471567078430105,10,904797.185128269,1904.4857791306656,3207764.967466675
2018-11-02,961141.5668851128,678214.9915779369,282926.5753071759,0.2943651435491341,10,902355.4240940899,1904.4857791306656,3207764.967466675
2018-11-05,963593.5740570442,678214.9915779369,285378.58247910725,0.29616073639591645,10,904501.427248807,1904.4857791306656,3207764.967466675
2018-11-06,963713.5093619355,678214.9915779369,285498.5177839986,0.2962483300384822,10,904411.4830513657,1904.4857791306656,3207764.967466675
2018-11-07,964011.2672865468,678214.9915779369,285796.27570860984,0.2964657005649484,10,905877.5052725164,1904.4857791306656,3207764.967466675
2018-11-08,966248.4336494913,678214.9915779369,288033.4420715543,0.29809460180303804,10,906445.8302012045,1904.4857791306656,3207764.967466675
2018-11-09,968807.9613350416,678214.9915779369,290592.96975710464,0.2999489902587715,10,922313.5343299296,1904.4857791306656,3207764.967466675
2018-11-12,966429.4928266119,678214.9915779369,288214.50124867493,0.2982261027710418,10,913894.2690233247,1904.4857791306656,3207764.967466675
2018-11-13,962205.9001481652,678214.9915779369,283990.9085702283,0.2951456736302469,10,901335.6568903696,1904.4857791306656,3207764.967466675
2018-11-14,960813.3393737965,678214.9915779369,282598.34779585956,0.2941240886393616,10,893324.6721059245,1904.4857791306656,3207764.967466675
2018-11-15,957914.840489043,678214.9915779369,279699.8489111061,0.29198821971305017,10,882816.8033005788,1904.4857791306656,3207764.967466675
2018-11-16,958287.897384098,678214.9915779369,280072.90580616106,0.2922638453127652,10,888931.6663134973,1904.4857791306656,3207764.967466675
2018-11-19,962756.8045149576,678214.9915779369,284541.81293702073,0.29554900220141733,10,895680.5054585541,1904.4857791306656,3207764.967466675
2018-11-20,959774.9586920727,678214.9915779369,281559.96711413574,0.29336040137766234,10,888124.495455095,1904.4857791306656,3207764.967466675
2018-11-21,957211.5898318493,678214.9915779369,278996.59825391235,0.29146805285017796,10,877237.7135843834,1904.4857791306656,3207764.967466675
2018-11-22,960171.3961910189,678214.9915779369,281956.404613082,0.2936521601576526,10,874598.4256380821,1904.4857791306656,3207764.967466675
2018-11-23,963081.2675117479,678214.9915779369,284866.275933811,0.29578633241388025,10,885776.7589460975,1904.4857791306656,3207764.967466675
2018-11-26,958525.8388213555,678214.9915779369,280310.8472434186,0.29243953150819685,10,863737.4359340923,1904.4857791306656,3207764.967466675
2018-11-27,961597.1609781759,678214.9915779369,283382.169400239,0.2946994655349971,10,867997.1835919771,1904.4857791306656,3207764.967466675
2018-11-28,962225.2655779393,678214.9915779369,284010.27400000236,0.2951598592969993,10,859788.7098994598,1904.4857791306656,3207764.967466675
2018-11-29,963037.6165048869,678214.9915779369,284822.62492694997,0.2957544129591169,10,868033.2125347541,1904.4857791306656,3207764.967466675
2018-11-30,962893.1804786792,678214.9915779369,284678.18890074233,0.2956487746223536,10,859807.6158731363,1904.4857791306656,3207764.967466675
2018-12-03,963166.5475464854,677875.2257560242,285291.32179046125,0.29620144357919803,9,857756.2080445511,2039.5854970592468,3432839.636898999
2018-12-04,960669.5778800359,677875.2257560242,282794.35212401167,0.29437213234967846,9,846358.8205055183,2039.5854970592468,3432839.636898999
2018-12-05,958567.1624949435,677875.2257560242,280691.9367389192,0.2928244860885268,9,839098.4878325023,2039.5854970592468,3432839.636898999
2018-12-06,959883.1068644334,677875.2257560242,282007.88110840914,0.29379398292529574,9,849782.67405554,2039.5854970592468,3432839.636898999
2018-12-07,961849.0909317078,677875.2257560242,283973.8651756836,0.29523744197814705,9,856235.8358653685,2039.5854970592468,3432839.636898999
2018-12-10,957279.3589479766,677875.2257560242,279404.13319195237,0.29187314087604455,9,853299.700041786,2039.5854970592468,3432839.636898999
2018-12-11,956984.9754495517,677875.2257560242,279109.74969352747,0.29165531001405043,9,846795.5487420121,2039.5854970592468,3432839.636898999
2018-12-12,955359.6240893763,677875.2257560242,277484.3983333521,0.2904502046523506,9,832634.70656688,2039.5854970592468,3432839.636898999
2018-12-13,954902.4966969225,677875.2257560242,277027.2709408983,0.2901105315978918,9,829839.3335757523,2039.5854970592468,3432839.636898999
2018-12-14,954849.9739877502,677875.2257560242,276974.74823172594,0.2900714832456803,9,829757.90604029,2039.5854970592468,3432839.636898999
2018-12-17,952265.6736262405,677875.2257560242,274390.4478702162,0.28814484809195495,9,829279.6974061298,2039.5854970592468,3432839.636898999
2018-12-18,951791.242232467,677875.2257560242,273916.0164764428,0.2877900156277558,9,828729.1329195054,2039.5854970592468,3432839.636898999
2018-12-19,952133.5562726947,677875.2257560242,274258.3305166705,0.2880460715934707,9,820551.8285414296,2039.5854970592468,3432839.636898999
2018-12-20,953545.0037556974,677875.2257560242,275669.77799967316,0.28909991339045493,9,820210.1685998118,2039.5854970592468,3432839.636898999
2018-12-21,951520.2420943091,677875.2257560242,273645.0163382848,0.28758717285508123,9,820072.3353203041,2039.5854970592468,3432839.636898999
2018-12-24,951800.5204677205,677875.2257560242,273925.29471169616,0.28779695831337393,9,829802.4069333199,2039.5854970592468,3432839.636898999
2018-12-25,955086.3032280932,677875.2257560242,277211.07747206895,0.2902471499540137,9,844013.2635696043,2039.5854970592468,3432839.636898999
2018-12-26,955198.4329983334,677875.2257560242,277323.2072423092,0.290330467117499,9,843125.0686287405,2039.5854970592468,3432839.636898999
2018-12-27,955991.2941621596,677875.2257560242,278116.06840613537,0.29091903880764847,9,837480.9815124248,2039.5854970592468,3432839.636898999
2018-12-28,958994.6599658435,677875.2257560242,281119.4342098193,0.29313972845253583,9,837142.0050288811,2039.5854970592468,3432839.636898999
2018-12-31,958411.7787040023,677875.2257560242,280536.5529479781,0.2927098343128977,9,832726.3894410513,2039.5854970592468,3432839.636898999
2019-01-01,954581.9119550203,673999.6705001321,280582.24145488814,0.29393207428396056,9,827329.6456820788,2189.7879818128326,3693862.094678086
2019-01-02,954982.7581778128,673079.4763125427,281903.2818652701,0.2951920120559718,9,827041.9079814984,2194.79713366319,3694777.2797138253
2019-01-03,953643.1146966121,673079.4763125427,280563.6383840694,0.2942019231935908,9,819460.0342718572,2194.79713366319,3694777.2797138253
2019-01-04,955270.5908491447,673079.4763125427,282191.11453660205,0.2954043778169293,9,824090.6939494592,2194.79713366319,3694777.2797138253
2019-01-07,956498.5880868784,673079.4763125427,283419.1117743358,0.2963089703469515,9,823468.5427073234,2194.79713366319,3694777.2797138253
2019-01-08,959050.3614568736,673079.4763125427,285970.88514433085,0.2981813016679524,9,825472.0662000355,2194.79713366319,3694777.2797138253
2019-01-09,959409.5480462825,673079.4763125427,286330.0717337398,0.298444050631782,9,824262.431324154,2194.79713366319,3694777.2797138253
2019-01-10,959631.5582780507,673079.4763125427,286552.08196550806,0.29860635521375833,9,819032.4248046386,2194.79713366319,3694777.2797138253
2019-01-11,959898.4463734704,673079.4763125427,286818.9700609277,0.2988013691912303,9,812220.6484214289,2194.79713366319,3694777.2797138253
2019-01-14,959266.1239774404,673079.4763125427,286186.6476648978,0.29833915793697746,9,810633.9158281167,2194.79713366319,3694777.2797138253
2019-01-15,958606.6524978518,673079.4763125427,285527.176185309,0.29785645180044157,9,806785.400764874,2194.79713366319,3694777.2797138253
2019-01-16,959347.1490025502,673079.4763125427,286267.67269000754,0.2983984191620781,9,808631.1037805938,2194.79713366319,3694777.2797138253
2019-01-17,959836.1171139288,673079.4763125427,286756.64080138603,0.298755835176964,9,808744.4127997818,2194.79713366319,3694777.2797138253
2019-01-18,960834.8767410297,673079.4763125427,287755.400428487,0.29948475788524553,9,799032.9441318575,2194.79713366319,3694777.2797138253
2019-01-21,959321.5473825932,673079.4763125427,286242.0710700505,0.2983796953701619,9,799659.7049141178,2194.79713366319,3694777.2797138253
2019-01-22,956966.1855429624,673079.4763125427,283886.7092304197,0.29665281126871623,9,790195.611702879,2194.79713366319,3694777.2797138253
2019-01-23,957603.7673271846,673079.4763125427,284524.29101464193,0.29712110658126567,9,785964.9715134657,2194.79713366319,3694777.2797138253
2019-01-24,956977.9966881867,673079.4763125427,283898.52037564403,0.29666149206996556,9,784026.6745628169,2194.79713366319,3694777.2797138253
2019-01-25,954542.4057457254,673079.4763125427,281462.9294331827,0.2948668678719339,9,769657.4794114522,2194.79713366319,3694777.2797138253
2019-01-28,953297.8852944265,673079.4763125427,280218.40898188384,0.29394632391882236,9,770430.2699914663,2194.79713366319,3694777.2797138253
2019-01-29,955648.6139078334,673079.4763125427,282569.13759529067,0.295683092595939,9,771616.7594065925,2194.79713366319,3694777.2797138253
2019-01-30,955825.6799318655,673079.4763125427,282746.20361932286,0.295813566799626,9,770658.8384753106,2194.79713366319,3694777.2797138253
2019-01-31,954972.3739088479,673079.4763125427,281892.89759630524,0.29518434804817917,9,767859.6184264409,2194.79713366319,3694777.2797138253
2019-02-01,952457.8355546077,668567.7942818743,283890.04127273336,0.2980604817088063,9,765419.8409559602,2274.7399163210507,3816710.1891228445
2019-02-04,951590.8211231288,668567.7942818743,283023.0268412544,0.2974209298353807,9,758858.7346930652,2274.7399163210507,3816710.1891228445
2019-02-05,952280.8709627069,668567.7942818743,283713.07668083254,0.2979300386387193,9,757155.263758322,2274.7399163210507,3816710.1891228445
2019-02-06,951660.9139690585,668567.7942818743,283093.1196871842,0.29747267701317875,9,753534.5202445084,2274.7399163210507,3816710.1891228445
2019-02-07,950833.5570572214,668567.7942818743,282265.76277534704,0.2968613809223818,9,754292.3302332541,2274.7399163210507,3816710.1891228445
2019-02-08,951767.6408701935,668567.7942818743,283199.8465883192,0.297551455236902,9,746296.3504570322,2274.7399163210507,3816710.1891228445
2019-02-11,951305.5577494901,668567.7942818743,282737.7634676158,0.29721025086460173,9,748015.0388032426,2274.7399163210507,3816710.1891228445
2019-02-12,950799.5259461597,668567.7942818743,282231.7316642854,0.2968362141150953,9,749114.6579417348,2274.7399163210507,3816710.1891228445
2019-02-13,952167.7826733742,668567.7942818743,283599.98839149985,0.29784665428948276,9,748295.5256206297,2274.7399163210507,3816710.1891228445
2019-02-14,951143.2489370067,668567.7942818743,282575.4546551324,0.297090322589092,9,745477.6428375237,2274.7399163210507,3816710.1891228445
2019-02-15,954331.105476143,668567.7942818743,285763.31119426864,0.2994383286413924,9,749327.5492179138,2274.7399163210507,3816710.1891228445
2019-02-18,951309.6629997718,668567.7942818743,282741.8687178974,0.2972132836602599,9,738318.1194880463,2274.7399163210507,3816710.1891228445
2019-02-19,950724.9504645474,668567.7942818743,282157.15618267306,0.29678105749176376,9,741517.578507383,2274.7399163210507,3816710.1891228445
2019-02-20,952168.4701202416,668567.7942818743,283600.6758383673,0.2978471612303584,9,743275.0801309464,2274.7399163210507,3816710.1891228445
2019-02-21,952071.8574732954,668567.7942818743,283504.06319142116,0.2977759094190778,9,745307.2815595387,2274.7399163210507,3816710.1891228445
2019-02-22,953141.6610907231,668567.7942818743,284573.8668088488,0.29856408383534305,9,748017.5237273355,2274.7399163210507,3816710.1891228445
2019-02-25,954629.7095843025,668567.7942818743,286061.9153024282,0.29965746134906596,9,743763.8700433136,2274.7399163210507,3816710.1891228445
2019-02-26,955280.8017504376,668567.7942818743,286713.0074685632,0.30013479486156946,9,742162.6804002542,2274.7399163210507,3816710.1891228445
2019-02-27,956547.5118654296,668567.7942818743,287979.7175835553,0.30106159287576434,9,746564.4801997764,2274.7399163210507,3816710.1891228445
2019-02-28,958833.5084840225,668567.7942818743,290265.7142021481,0.30272796229355486,9,749598.5099559372,2274.7399163210507,3816710.1891228445
2019-03-01,958298.8536048344,671493.3673638072,286805.48624102725,0.2992860579579643,9,751129.5633773246,2348.0651964003523,3898607.7036107085
2019-03-04,956733.304939074,671493.3673638072,285239.9375752669,0.29813944607419235,9,741095.3361702971,2348.0651964003523,3898607.7036107085
2019-03-05,957467.0311323232,671493.3673638072,285973.66376851604,0.2986772958963577,9,744825.7212858938,2348.0651964003523,3898607.7036107085
2019-03-06,957321.9450068022,671493.3673638072,285828.57764299505,0.2985710075213664,9,752842.0906087904,2348.0651964003523,3898607.7036107085
2019-03-07,959548.2370671157,671493.3673638072,288054.8697033085,0.3001984252336868,9,759851.1373741427,2348.0651964003523,3898607.7036107085
2019-03-08,959465.087491784,671493.3673638072,287971.7201279768,0.30013777872917413,9,761589.3081102064,2348.0651964003523,3898607.7036107085
2019-03-11,955450.0797462915,671493.3673638072,283956.71238248434,0.29719680640759977,9,751122.1867200908,2348.0651964003523,3898607.7036107085
2019-03-12,956710.457504057,671493.3673638072,285217.0901402498,0.29812268477167797,9,757657.3514918049,2348.0651964003523,3898607.7036107085
2019-03-13,959061.4508272443,671493.3673638072,287568.08346343716,0.2998432302908156,9,756790.1095099367,2348.0651964003523,3898607.7036107085
2019-03-14,954231.1943375876,671493.3673638072,282737.82697378035,0.29629908207942474,9,739869.0950659579,2348.0651964003523,3898607.7036107085
2019-03-15,951832.4037663154,671493.3673638072,280339.03640250827,0.294525627929068,9,742518.761683533,2348.0651964003523,3898607.7036107085
2019-03-18,952084.9991112773,671493.3673638072,280591.63174747006,0.2947127956110936,9,732745.613023898,2348.0651964003523,3898607.7036107085
2019-03-19,948383.8365927759,671493.3673638072,276890.4692289687,0.29196034194735226,9,724376.023727155,2348.0651964003523,3898607.7036107085
2019-03-20,946973.8858334469,671493.3673638072,275480.51846963965,0.2909061406980456,9,720377.9445824864,2348.0651964003523,3898607.7036107085
2019-03-21,950471.0110685378,671493.3673638072,278977.64370473067,0.2935151524412077,9,728807.2676098883,2348.0651964003523,3898607.7036107085
2019-03-22,948973.6274296856,671493.3673638072,277480.26006587845,0.29240039137593254,9,726509.6092759452,2348.0651964003523,3898607.7036107085
2019-03-25,949657.7536999269,671493.3673638072,278164.3863361198,0.29291014078742966,9,728414.776593886,2348.0651964003523,3898607.7036107085
2019-03-26,951349.6447931423,671493.3673638072,279856.2774293351,0.29416763748325775,9,740097.8044897622,2348.0651964003523,3898607.7036107085
2019-03-27,955438.1670745327,671493.3673638072,283944.7997107256,0.2971880436597373,9,750927.1278429979,2348.0651964003523,3898607.7036107085
2019-03-28,956112.8965236414,671493.3673638072,284619.52915983426,0.29768401848222176,9,750364.008019942,2348.0651964003523,3898607.7036107085
2019-03-29,954250.2364064488,671493.3673638072,282756.8690426416,0.2963131244352194,9,748869.5056837868,2348.0651964003523,3898607.7036107085
2019-04-01,953897.7901383068,672331.6639758773,281566.1261624295,0.29517431434829605,8,740552.7804278146,2439.209784288567,4019564.375157068
2019-04-02,953391.2154426009,672331.6639758773,281059.5514667236,0.2947998124109471,8,736071.1499929883,2439.209784288567,4019564.375157068
